SolvedBoard	PuzzleBoard	Uid
[[6, 2, 4, 7, 9, 5, 3, 8, 1], [7, 3, 5, 6, 1, 8, 9, 2, 4], [1, 8, 9, 2, 4, 3, 6, 7, 5], [9, 4, 1, 5, 3, 7, 2, 6, 8], [8, 5, 3, 1, 6, 2, 7, 4, 9], [2, 7, 6, 9, 8, 4, 5, 1, 3], [3, 9, 7, 4, 2, 1, 8, 5, 6], [4, 6, 2, 8, 5, 9, 1, 3, 7], [5, 1, 8, 3, 7, 6, 4, 9, 2]]	[[6, 0, 4, 7, 9, 5, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0, 0], [0, 0, 0, 5, 0, 0, 0, 6, 0], [0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 7, 0, 0, 0, 4, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 0, 8, 0, 0, 0, 0, 0], [0, 0, 0, 3, 7, 6, 4, 0, 2]]	604795000000008000000040000000500060000060000070004000000020000000800000000376402
[[5, 1, 6, 9, 3, 2, 4, 8, 7], [8, 2, 3, 4, 7, 1, 6, 5, 9], [7, 4, 9, 5, 8, 6, 2, 1, 3], [2, 8, 7, 1, 5, 3, 9, 4, 6], [3, 6, 5, 2, 9, 4, 1, 7, 8], [1, 9, 4, 7, 6, 8, 3, 2, 5], [4, 7, 8, 3, 2, 9, 5, 6, 1], [9, 5, 2, 6, 1, 7, 8, 3, 4], [6, 3, 1, 8, 4, 5, 7, 9, 2]]	[[0, 0, 0, 0, 3, 2, 0, 8, 0], [0, 2, 0, 0, 0, 0, 6, 0, 0], [7, 0, 0, 5, 8, 0, 2, 0, 3], [2, 8, 0, 0, 0, 0, 9, 0, 6], [0, 0, 5, 2, 0, 4, 1, 0, 0], [1, 0, 4, 0, 0, 0, 0, 2, 5], [4, 0, 8, 0, 2, 9, 0, 0, 1], [0, 0, 2, 0, 0, 0, 0, 3, 0], [0, 3, 0, 8, 4, 0, 0, 0, 0]]	32080020000600700580203280000906005204100104000025408029001002000030030840000
[[5, 1, 3, 2, 4, 8, 6, 7, 9], [4, 6, 7, 9, 1, 3, 2, 5, 8], [2, 8, 9, 7, 5, 6, 4, 1, 3], [1, 7, 6, 3, 8, 9, 5, 2, 4], [3, 9, 4, 1, 2, 5, 7, 8, 6], [8, 2, 5, 4, 6, 7, 9, 3, 1], [9, 4, 2, 5, 3, 1, 8, 6, 7], [7, 3, 8, 6, 9, 2, 1, 4, 5], [6, 5, 1, 8, 7, 4, 3, 9, 2]]	[[0, 1, 0, 2, 0, 0, 0, 0, 0], [4, 0, 7, 9, 0, 3, 2, 0, 0], [2, 8, 9, 7, 0, 0, 0, 0, 0], [0, 0, 6, 3, 0, 0, 0, 0, 0], [0, 9, 4, 1, 2, 5, 7, 8, 0], [0, 0, 0, 0, 0, 7, 9, 0, 0], [0, 0, 0, 0, 0, 1, 8, 6, 7], [0, 0, 8, 6, 0, 2, 1, 0, 5], [0, 0, 0, 0, 0, 4, 0, 9, 0]]	10200000407903200289700000006300000094125780000007900000001867008602105000004090
[[7, 9, 3, 4, 1, 5, 8, 6, 2], [1, 2, 6, 3, 9, 8, 5, 4, 7], [4, 5, 8, 7, 2, 6, 1, 3, 9], [6, 1, 7, 2, 8, 9, 4, 5, 3], [2, 8, 5, 6, 3, 4, 9, 7, 1], [3, 4, 9, 1, 5, 7, 6, 2, 8], [9, 7, 1, 5, 6, 2, 3, 8, 4], [8, 6, 2, 9, 4, 3, 7, 1, 5], [5, 3, 4, 8, 7, 1, 2, 9, 6]]	[[7, 9, 3, 4, 1, 5, 8, 0, 2], [0, 2, 6, 0, 9, 0, 5, 0, 7], [4, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 9, 0, 0, 3], [0, 0, 0, 0, 3, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 0, 0, 0, 4], [8, 0, 2, 0, 4, 0, 7, 1, 0], [5, 0, 4, 8, 7, 1, 2, 9, 6]]	793415802026090507400020000000009003000030000300100000000060004802040710504871296
[[5, 8, 7, 3, 6, 4, 1, 9, 2], [9, 6, 4, 2, 1, 8, 7, 3, 5], [3, 1, 2, 5, 7, 9, 8, 4, 6], [7, 4, 1, 9, 5, 3, 6, 2, 8], [8, 5, 9, 1, 2, 6, 3, 7, 4], [2, 3, 6, 8, 4, 7, 5, 1, 9], [4, 2, 3, 7, 8, 5, 9, 6, 1], [6, 9, 5, 4, 3, 1, 2, 8, 7], [1, 7, 8, 6, 9, 2, 4, 5, 3]]	[[0, 0, 0, 0, 0, 0, 0, 9, 0], [0, 6, 4, 2, 0, 0, 0, 3, 5], [0, 1, 0, 0, 0, 0, 0, 4, 0], [0, 0, 1, 0, 0, 3, 0, 0, 0], [0, 0, 0, 1, 0, 6, 0, 0, 0], [0, 0, 0, 8, 0, 0, 5, 0, 0], [0, 2, 0, 0, 0, 0, 0, 6, 0], [6, 9, 0, 0, 0, 1, 2, 8, 0], [0, 7, 0, 0, 0, 0, 0, 0, 0]]	90064200035010000040001003000000106000000800500020000060690001280070000000
[[7, 8, 2, 1, 6, 5, 9, 3, 4], [4, 5, 1, 9, 3, 2, 6, 7, 8], [6, 9, 3, 8, 7, 4, 1, 2, 5], [3, 1, 6, 5, 4, 7, 8, 9, 2], [5, 4, 9, 3, 2, 8, 7, 1, 6], [8, 2, 7, 6, 9, 1, 5, 4, 3], [9, 6, 4, 7, 8, 3, 2, 5, 1], [1, 3, 8, 2, 5, 9, 4, 6, 7], [2, 7, 5, 4, 1, 6, 3, 8, 9]]	[[0, 8, 0, 0, 6, 0, 0, 0, 0], [0, 0, 1, 0, 3, 0, 0, 0, 8], [6, 0, 3, 0, 0, 4, 0, 0, 0], [0, 0, 6, 0, 4, 7, 0, 0, 2], [5, 0, 0, 3, 0, 8, 0, 0, 6], [8, 0, 0, 6, 9, 0, 5, 0, 0], [0, 0, 0, 7, 0, 0, 2, 0, 1], [1, 0, 0, 0, 5, 0, 4, 0, 0], [0, 0, 0, 0, 1, 0, 0, 8, 0]]	80060000001030008603004000006047002500308006800690500000700201100050400000010080
[[9, 2, 1, 5, 3, 6, 4, 8, 7], [8, 7, 5, 9, 4, 1, 2, 3, 6], [4, 6, 3, 7, 2, 8, 9, 1, 5], [7, 1, 2, 6, 8, 5, 3, 9, 4], [5, 9, 8, 3, 1, 4, 6, 7, 2], [3, 4, 6, 2, 7, 9, 8, 5, 1], [2, 5, 7, 8, 6, 3, 1, 4, 9], [1, 8, 9, 4, 5, 2, 7, 6, 3], [6, 3, 4, 1, 9, 7, 5, 2, 8]]	[[0, 2, 0, 0, 3, 0, 0, 8, 0], [8, 0, 0, 9, 0, 0, 0, 0, 6], [0, 0, 3, 7, 2, 0, 9, 0, 5], [0, 0, 2, 6, 8, 0, 0, 9, 0], [0, 9, 0, 0, 0, 0, 0, 7, 0], [0, 4, 0, 0, 7, 9, 8, 0, 0], [2, 0, 7, 0, 6, 3, 1, 0, 0], [1, 0, 0, 0, 0, 2, 0, 0, 3], [0, 3, 0, 0, 9, 0, 0, 2, 0]]	20030080800900006003720905002680090090000070040079800207063100100002003030090020
[[4, 8, 5, 1, 3, 2, 6, 7, 9], [3, 1, 7, 6, 9, 5, 4, 2, 8], [6, 2, 9, 4, 8, 7, 5, 1, 3], [8, 5, 2, 9, 4, 1, 3, 6, 7], [7, 6, 4, 3, 5, 8, 1, 9, 2], [9, 3, 1, 7, 2, 6, 8, 5, 4], [5, 4, 6, 8, 7, 9, 2, 3, 1], [1, 7, 8, 2, 6, 3, 9, 4, 5], [2, 9, 3, 5, 1, 4, 7, 8, 6]]	[[0, 8, 0, 0, 0, 0, 6, 0, 9], [3, 0, 7, 6, 0, 0, 0, 0, 0], [0, 2, 9, 4, 0, 0, 0, 0, 3], [8, 5, 0, 0, 0, 1, 3, 0, 0], [7, 6, 0, 3, 5, 8, 0, 9, 2], [0, 0, 1, 7, 0, 0, 0, 5, 4], [5, 0, 0, 0, 0, 9, 2, 3, 0], [0, 0, 0, 0, 0, 3, 9, 0, 5], [2, 0, 3, 0, 0, 0, 0, 8, 0]]	80000609307600000029400003850001300760358092001700054500009230000003905203000080
[[8, 3, 1, 5, 2, 7, 6, 4, 9], [6, 5, 7, 3, 9, 4, 1, 8, 2], [2, 9, 4, 6, 1, 8, 7, 5, 3], [3, 1, 9, 8, 7, 2, 5, 6, 4], [5, 8, 2, 4, 6, 3, 9, 7, 1], [4, 7, 6, 1, 5, 9, 3, 2, 8], [7, 4, 8, 9, 3, 5, 2, 1, 6], [1, 2, 3, 7, 8, 6, 4, 9, 5], [9, 6, 5, 2, 4, 1, 8, 3, 7]]	[[8, 0, 1, 0, 0, 7, 6, 0, 0], [6, 0, 0, 3, 9, 0, 0, 0, 2], [0, 0, 4, 6, 1, 0, 0, 0, 0], [3, 0, 0, 0, 7, 2, 0, 6, 0], [0, 0, 0, 4, 0, 3, 0, 0, 0], [0, 7, 0, 1, 5, 0, 0, 0, 8], [0, 0, 0, 0, 3, 5, 2, 0, 0], [1, 0, 0, 0, 8, 6, 0, 0, 5], [0, 0, 5, 2, 0, 0, 8, 0, 7]]	801007600600390002004610000300072060000403000070150008000035200100086005005200807
[[1, 2, 9, 4, 7, 3, 6, 8, 5], [4, 7, 6, 2, 8, 5, 3, 1, 9], [8, 5, 3, 9, 6, 1, 2, 7, 4], [2, 3, 1, 5, 9, 7, 4, 6, 8], [9, 4, 8, 1, 3, 6, 7, 5, 2], [5, 6, 7, 8, 2, 4, 9, 3, 1], [3, 8, 4, 6, 5, 9, 1, 2, 7], [6, 1, 5, 7, 4, 2, 8, 9, 3], [7, 9, 2, 3, 1, 8, 5, 4, 6]]	[[1, 0, 0, 0, 0, 0, 0, 0, 5], [0, 7, 0, 0, 0, 5, 3, 1, 0], [0, 0, 0, 0, 6, 1, 0, 7, 0], [0, 0, 1, 5, 0, 7, 0, 6, 8], [0, 0, 0, 1, 3, 6, 0, 0, 0], [5, 6, 0, 8, 0, 4, 9, 0, 0], [0, 8, 0, 6, 5, 0, 0, 0, 0], [0, 1, 5, 7, 0, 0, 0, 9, 0], [7, 0, 0, 0, 0, 0, 0, 0, 6]]	100000005070005310000061070001507068000136000560804900080650000015700090700000006
[[7, 6, 1, 8, 4, 5, 9, 2, 3], [5, 4, 2, 7, 3, 9, 8, 1, 6], [3, 8, 9, 2, 6, 1, 4, 7, 5], [4, 9, 8, 1, 5, 6, 2, 3, 7], [1, 2, 3, 9, 7, 8, 5, 6, 4], [6, 7, 5, 3, 2, 4, 1, 8, 9], [9, 3, 4, 6, 8, 2, 7, 5, 1], [8, 1, 6, 5, 9, 7, 3, 4, 2], [2, 5, 7, 4, 1, 3, 6, 9, 8]]	[[7, 0, 0, 0, 4, 0, 9, 2, 3], [0, 0, 0, 7, 0, 9, 8, 0, 0], [0, 0, 0, 2, 0, 1, 4, 7, 0], [0, 0, 0, 0, 5, 6, 0, 0, 7], [0, 2, 0, 0, 7, 0, 0, 6, 0], [6, 0, 0, 3, 2, 0, 0, 0, 0], [0, 3, 4, 6, 0, 2, 0, 0, 0], [0, 0, 6, 5, 0, 7, 0, 0, 0], [2, 5, 7, 0, 1, 0, 0, 0, 8]]	700040923000709800000201470000056007020070060600320000034602000006507000257010008
[[9, 7, 8, 6, 3, 4, 5, 1, 2], [3, 2, 6, 1, 5, 8, 4, 7, 9], [4, 5, 1, 2, 9, 7, 6, 8, 3], [1, 8, 9, 4, 7, 5, 2, 3, 6], [5, 6, 3, 9, 1, 2, 8, 4, 7], [7, 4, 2, 8, 6, 3, 9, 5, 1], [8, 9, 4, 3, 2, 1, 7, 6, 5], [2, 3, 7, 5, 4, 6, 1, 9, 8], [6, 1, 5, 7, 8, 9, 3, 2, 4]]	[[9, 0, 0, 6, 3, 0, 0, 0, 0], [3, 0, 6, 0, 0, 0, 0, 7, 9], [4, 0, 1, 0, 0, 7, 6, 0, 0], [0, 8, 0, 0, 7, 5, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 8, 6, 0, 0, 5, 0], [0, 0, 4, 3, 0, 0, 7, 0, 5], [2, 3, 0, 0, 0, 0, 1, 0, 8], [0, 0, 0, 0, 8, 9, 0, 0, 4]]	900630000306000079401007600080075000000010000000860050004300705230000108000089004
[[3, 6, 9, 8, 5, 7, 1, 4, 2], [4, 8, 2, 1, 3, 9, 6, 7, 5], [5, 7, 1, 6, 4, 2, 3, 8, 9], [9, 5, 6, 4, 7, 3, 2, 1, 8], [1, 2, 4, 9, 8, 5, 7, 6, 3], [7, 3, 8, 2, 6, 1, 5, 9, 4], [6, 9, 5, 3, 1, 8, 4, 2, 7], [8, 4, 3, 7, 2, 6, 9, 5, 1], [2, 1, 7, 5, 9, 4, 8, 3, 6]]	[[3, 6, 0, 8, 0, 7, 0, 4, 0], [0, 0, 2, 0, 0, 0, 0, 0, 5], [0, 0, 1, 0, 4, 0, 3, 0, 0], [0, 0, 0, 0, 0, 3, 0, 1, 8], [1, 0, 0, 0, 8, 0, 0, 0, 3], [7, 3, 0, 2, 0, 0, 0, 0, 0], [0, 0, 5, 0, 1, 0, 4, 0, 0], [8, 0, 0, 0, 0, 0, 9, 0, 0], [0, 1, 0, 5, 0, 4, 0, 3, 6]]	360807040002000005001040300000003018100080003730200000005010400800000900010504036
[[5, 2, 3, 6, 9, 4, 8, 1, 7], [9, 7, 8, 1, 2, 5, 4, 3, 6], [4, 6, 1, 7, 8, 3, 2, 5, 9], [3, 9, 6, 4, 5, 8, 7, 2, 1], [8, 5, 2, 3, 1, 7, 9, 6, 4], [1, 4, 7, 2, 6, 9, 5, 8, 3], [7, 1, 4, 8, 3, 2, 6, 9, 5], [6, 8, 5, 9, 7, 1, 3, 4, 2], [2, 3, 9, 5, 4, 6, 1, 7, 8]]	[[0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 8, 1, 0, 5, 4, 0, 0], [4, 0, 0, 7, 8, 0, 0, 5, 0], [0, 0, 0, 0, 5, 0, 0, 0, 0], [0, 0, 2, 3, 0, 7, 9, 0, 0], [0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 1, 0, 0, 3, 2, 0, 0, 5], [0, 0, 5, 9, 0, 1, 3, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0]]	8105400400780050000050000002307900000060000010032005005901300000000000
[[8, 7, 6, 4, 9, 2, 5, 3, 1], [5, 9, 4, 6, 3, 1, 8, 7, 2], [3, 2, 1, 5, 7, 8, 4, 9, 6], [7, 8, 2, 3, 1, 6, 9, 4, 5], [1, 6, 9, 7, 4, 5, 2, 8, 3], [4, 5, 3, 8, 2, 9, 6, 1, 7], [9, 1, 5, 2, 8, 7, 3, 6, 4], [6, 3, 8, 1, 5, 4, 7, 2, 9], [2, 4, 7, 9, 6, 3, 1, 5, 8]]	[[8, 7, 0, 4, 0, 2, 5, 0, 1], [5, 9, 0, 6, 0, 0, 8, 0, 2], [3, 0, 0, 5, 0, 8, 4, 0, 0], [0, 0, 0, 3, 1, 0, 0, 0, 5], [0, 6, 0, 0, 4, 0, 0, 8, 0], [4, 0, 0, 0, 2, 9, 0, 0, 0], [0, 0, 5, 2, 0, 7, 0, 0, 4], [6, 0, 8, 0, 0, 4, 0, 2, 9], [2, 0, 7, 9, 0, 3, 0, 5, 8]]	870402501590600802300508400000310005060040080400029000005207004608004029207903058
[[3, 7, 2, 1, 5, 9, 4, 8, 6], [6, 9, 8, 7, 2, 4, 5, 1, 3], [4, 1, 5, 8, 3, 6, 2, 9, 7], [1, 3, 7, 4, 6, 5, 9, 2, 8], [5, 2, 4, 9, 8, 7, 3, 6, 1], [9, 8, 6, 3, 1, 2, 7, 5, 4], [8, 5, 9, 6, 7, 3, 1, 4, 2], [2, 6, 3, 5, 4, 1, 8, 7, 9], [7, 4, 1, 2, 9, 8, 6, 3, 5]]	[[0, 7, 2, 0, 0, 0, 4, 8, 0], [0, 9, 8, 0, 2, 0, 0, 1, 0], [4, 1, 0, 8, 0, 0, 0, 0, 7], [1, 0, 0, 4, 0, 0, 0, 0, 8], [5, 2, 0, 0, 0, 0, 0, 6, 1], [9, 0, 0, 0, 0, 2, 0, 0, 4], [8, 0, 0, 0, 0, 3, 0, 4, 2], [0, 6, 0, 0, 4, 0, 8, 7, 0], [0, 4, 1, 0, 0, 0, 6, 3, 0]]	72000480098020010410800007100400008520000061900002004800003042060040870041000630
[[5, 3, 1, 4, 9, 7, 8, 2, 6], [6, 8, 9, 1, 3, 2, 5, 7, 4], [4, 2, 7, 5, 6, 8, 1, 9, 3], [7, 6, 4, 8, 1, 5, 2, 3, 9], [3, 1, 5, 9, 2, 4, 7, 6, 8], [2, 9, 8, 6, 7, 3, 4, 5, 1], [1, 7, 2, 3, 4, 6, 9, 8, 5], [8, 4, 6, 7, 5, 9, 3, 1, 2], [9, 5, 3, 2, 8, 1, 6, 4, 7]]	[[5, 3, 0, 0, 9, 0, 0, 2, 6], [0, 8, 0, 1, 3, 0, 0, 0, 4], [0, 2, 0, 5, 0, 8, 0, 9, 0], [0, 6, 4, 0, 0, 0, 0, 3, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 9, 0, 0, 0, 0, 4, 5, 0], [0, 7, 0, 3, 0, 6, 0, 8, 0], [8, 0, 0, 0, 5, 9, 0, 1, 0], [9, 5, 0, 0, 8, 0, 0, 4, 7]]	530090026080130004020508090064000030000000000090000450070306080800059010950080047
[[9, 1, 6, 2, 5, 3, 8, 4, 7], [7, 8, 3, 1, 6, 4, 5, 2, 9], [4, 5, 2, 8, 9, 7, 6, 3, 1], [8, 7, 4, 3, 2, 1, 9, 6, 5], [2, 6, 1, 5, 8, 9, 3, 7, 4], [3, 9, 5, 7, 4, 6, 2, 1, 8], [6, 2, 9, 4, 7, 5, 1, 8, 3], [1, 4, 8, 9, 3, 2, 7, 5, 6], [5, 3, 7, 6, 1, 8, 4, 9, 2]]	[[0, 0, 0, 2, 0, 0, 8, 0, 0], [0, 8, 0, 0, 6, 0, 0, 2, 9], [0, 5, 0, 8, 9, 0, 6, 3, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5], [0, 0, 0, 0, 8, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 9, 0, 7, 5, 0, 8, 0], [1, 4, 0, 0, 3, 0, 0, 5, 0], [0, 0, 7, 0, 0, 8, 0, 0, 0]]	200800080060029050890630000000005000080000300000000029075080140030050007008000
[[1, 2, 8, 3, 4, 9, 5, 6, 7], [5, 9, 6, 8, 7, 1, 3, 4, 2], [3, 7, 4, 2, 6, 5, 9, 8, 1], [8, 4, 9, 7, 2, 6, 1, 3, 5], [7, 6, 5, 1, 3, 4, 8, 2, 9], [2, 1, 3, 9, 5, 8, 4, 7, 6], [9, 3, 2, 5, 8, 7, 6, 1, 4], [6, 8, 1, 4, 9, 2, 7, 5, 3], [4, 5, 7, 6, 1, 3, 2, 9, 8]]	[[1, 0, 8, 0, 0, 0, 0, 6, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0], [0, 7, 0, 0, 0, 5, 9, 8, 0], [0, 0, 9, 7, 0, 6, 0, 3, 0], [7, 6, 0, 1, 0, 4, 0, 2, 9], [0, 1, 0, 9, 0, 8, 4, 0, 0], [0, 3, 2, 5, 0, 0, 0, 1, 0], [0, 0, 0, 4, 0, 0, 0, 0, 3], [0, 5, 0, 0, 0, 0, 2, 0, 8]]	108000060500001000070005980009706030760104029010908400032500010000400003050000208
[[2, 3, 4, 5, 6, 7, 8, 9, 1], [7, 6, 9, 4, 8, 1, 2, 3, 5], [5, 8, 1, 2, 9, 3, 7, 4, 6], [6, 2, 3, 9, 4, 5, 1, 7, 8], [1, 9, 8, 7, 3, 2, 5, 6, 4], [4, 7, 5, 8, 1, 6, 3, 2, 9], [9, 5, 6, 3, 2, 8, 4, 1, 7], [8, 1, 2, 6, 7, 4, 9, 5, 3], [3, 4, 7, 1, 5, 9, 6, 8, 2]]	[[0, 3, 4, 0, 0, 0, 0, 0, 1], [0, 6, 9, 0, 0, 0, 0, 0, 5], [5, 0, 0, 0, 0, 0, 7, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 9, 0, 7, 0, 2, 0, 6, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 6, 0, 0, 0, 0, 0, 7], [8, 0, 0, 0, 0, 0, 9, 5, 0], [3, 0, 0, 0, 0, 0, 6, 8, 0]]	34000001069000005500000700000000000190702064000000000006000007800000950300000680
[[6, 9, 4, 1, 8, 3, 2, 5, 7], [1, 8, 5, 2, 9, 7, 3, 4, 6], [3, 7, 2, 6, 5, 4, 9, 1, 8], [4, 6, 9, 3, 1, 8, 7, 2, 5], [2, 5, 7, 4, 6, 9, 8, 3, 1], [8, 1, 3, 7, 2, 5, 6, 9, 4], [9, 3, 6, 8, 4, 1, 5, 7, 2], [5, 2, 1, 9, 7, 6, 4, 8, 3], [7, 4, 8, 5, 3, 2, 1, 6, 9]]	[[6, 9, 0, 1, 0, 3, 2, 5, 0], [1, 0, 0, 2, 0, 0, 3, 0, 0], [3, 0, 2, 0, 0, 4, 9, 1, 8], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 7, 0, 6, 0, 8, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 3, 6, 8, 0, 0, 5, 0, 2], [0, 0, 1, 0, 0, 6, 0, 0, 3], [0, 4, 8, 5, 0, 2, 0, 6, 9]]	690103250100200300302004918000000000007060800000000000936800502001006003048502069
[[9, 3, 2, 4, 6, 8, 7, 5, 1], [6, 1, 7, 2, 5, 9, 4, 8, 3], [8, 4, 5, 1, 7, 3, 6, 2, 9], [2, 8, 3, 6, 9, 5, 1, 4, 7], [5, 6, 1, 7, 4, 2, 3, 9, 8], [4, 7, 9, 8, 3, 1, 2, 6, 5], [3, 9, 6, 5, 2, 7, 8, 1, 4], [7, 2, 8, 9, 1, 4, 5, 3, 6], [1, 5, 4, 3, 8, 6, 9, 7, 2]]	[[0, 0, 0, 4, 6, 8, 0, 0, 0], [6, 0, 0, 0, 0, 9, 4, 8, 3], [0, 0, 5, 0, 0, 0, 0, 2, 9], [0, 0, 3, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 4, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0], [3, 9, 0, 0, 0, 0, 8, 0, 0], [7, 2, 8, 9, 0, 0, 0, 0, 6], [0, 0, 0, 3, 8, 6, 0, 0, 0]]	468000600009483005000029003000000000040000000000200390000800728900006000386000
[[9, 6, 3, 7, 4, 1, 5, 8, 2], [4, 2, 1, 8, 9, 5, 7, 3, 6], [8, 7, 5, 3, 2, 6, 1, 9, 4], [7, 1, 8, 2, 5, 9, 6, 4, 3], [3, 5, 2, 6, 8, 4, 9, 7, 1], [6, 9, 4, 1, 3, 7, 2, 5, 8], [5, 3, 9, 4, 1, 2, 8, 6, 7], [1, 8, 6, 9, 7, 3, 4, 2, 5], [2, 4, 7, 5, 6, 8, 3, 1, 9]]	[[9, 6, 0, 0, 0, 0, 0, 8, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 5, 0, 0, 0, 1, 0, 0], [0, 0, 8, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 8, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 2, 0, 0], [0, 0, 9, 0, 0, 0, 8, 0, 7], [0, 0, 0, 0, 0, 0, 4, 0, 0], [0, 4, 0, 0, 0, 0, 0, 1, 9]]	960000080001000000805000100008000000300080001000000200009000807000000400040000019
[[4, 3, 5, 1, 6, 7, 2, 8, 9], [1, 8, 6, 2, 9, 4, 5, 7, 3], [2, 7, 9, 5, 8, 3, 1, 4, 6], [7, 5, 1, 3, 2, 8, 6, 9, 4], [9, 4, 8, 6, 5, 1, 3, 2, 7], [3, 6, 2, 7, 4, 9, 8, 5, 1], [5, 9, 4, 8, 1, 6, 7, 3, 2], [8, 1, 3, 4, 7, 2, 9, 6, 5], [6, 2, 7, 9, 3, 5, 4, 1, 8]]	[[0, 0, 0, 0, 0, 7, 2, 0, 9], [0, 8, 0, 0, 0, 4, 5, 7, 3], [2, 0, 0, 0, 8, 0, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 0, 4], [9, 4, 0, 6, 5, 1, 0, 2, 7], [3, 0, 0, 7, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 2], [8, 1, 3, 4, 0, 0, 0, 6, 0], [6, 0, 7, 9, 0, 0, 0, 0, 0]]	7209080004573200080000000008004940651027300700000000010002813400060607900000
[[5, 6, 2, 8, 3, 1, 9, 7, 4], [7, 9, 3, 5, 4, 2, 8, 6, 1], [1, 4, 8, 6, 9, 7, 5, 2, 3], [6, 2, 4, 7, 1, 8, 3, 5, 9], [3, 8, 7, 9, 5, 4, 6, 1, 2], [9, 5, 1, 2, 6, 3, 4, 8, 7], [2, 7, 9, 4, 8, 6, 1, 3, 5], [8, 3, 5, 1, 7, 9, 2, 4, 6], [4, 1, 6, 3, 2, 5, 7, 9, 8]]	[[0, 0, 0, 8, 0, 0, 9, 0, 0], [0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 9, 0, 0, 0, 0], [6, 0, 0, 7, 1, 0, 0, 0, 9], [3, 8, 0, 0, 5, 0, 0, 1, 2], [9, 0, 0, 0, 6, 3, 0, 0, 7], [0, 0, 0, 0, 8, 0, 0, 0, 0], [0, 3, 0, 0, 0, 0, 0, 0, 0], [0, 0, 6, 0, 0, 5, 0, 0, 0]]	800900000000060000090000600710009380050012900063007000080000030000000006005000
[[9, 5, 7, 8, 3, 4, 1, 6, 2], [6, 4, 2, 1, 5, 9, 3, 8, 7], [3, 8, 1, 2, 6, 7, 5, 4, 9], [5, 2, 4, 6, 7, 3, 9, 1, 8], [1, 3, 9, 4, 8, 2, 7, 5, 6], [8, 7, 6, 5, 9, 1, 2, 3, 4], [4, 9, 8, 7, 1, 5, 6, 2, 3], [2, 1, 3, 9, 4, 6, 8, 7, 5], [7, 6, 5, 3, 2, 8, 4, 9, 1]]	[[0, 0, 7, 0, 0, 0, 0, 6, 2], [6, 0, 2, 0, 5, 9, 0, 8, 0], [3, 0, 0, 2, 6, 7, 0, 0, 0], [0, 0, 0, 6, 7, 0, 9, 1, 8], [1, 0, 0, 0, 8, 0, 0, 0, 6], [8, 7, 6, 0, 9, 1, 0, 0, 0], [0, 0, 0, 7, 1, 5, 0, 0, 3], [0, 1, 0, 9, 4, 0, 8, 0, 5], [7, 6, 0, 0, 0, 0, 4, 0, 0]]	7000062602059080300267000000670918100080006876091000000715003010940805760000400
